,ITEM_CODE,ITEM_NAME
3022,48429,CONNECTOR- M124 PINA CODEDFEMALE WITH 3 MTR CABLE PUR
3023,48430,CABLE- 4G35MM2GREYCOPPERFLEXIBLE
3024,48431,CABLE- 4G10MM2GREYCOPPERFLEXIBLE
3025,48432,CABLE- 8C0.25MM2GREYCOPPERFLEXIBLE
3026,48433,ENCLOSURE-180X200X70WALL MOUNT
3027,48435,MOUNTING BRACKET-SCANNER
3028,48481,BARCODE SCANNER-LASERFIXED1D+2D
3029,48486,BUSBAR
3030,48533,BUSBAR
3031,48534,BUSBAR - LINE FEED
3032,48535,HUB SWITCH-MANAGED269 X 44 X 27216 PORT 1GBPS220V AC
3033,48567,PRE FAB CABLE-5000MMM12FREESTRAIGHTFEMALE
3034,48568,ENCLOSURE-73X273X51WALL MOUNT
3035,48751,ENCLOSURE-73X223X51WALL MOUNT
3036,48754,MOUSE-KEYBOARDWIRED
3037,48834,RCCB-4P25A30MA
3038,48835,CONDUIT - CLAMP DIA 35MM
3039,48836,USB SOCKET-SINGLEFEMALERIGHT ANGLE
3040,48999,LUG-ALFEMALE STRAIGHT14-16 AWG
3041,49000,LUG-ALFEMALE 90 DEGREE14-16 AWG
3042,49006,USB SOCKET-SINGLEFEMALERIGHT ANGLE
3043,49012,DBR-48V 500 WATTS
3044,49019,CONTACT-NO
3045,49026,HUB SWITCH- UNMANAGEDRJ45 X 510MBPS100MBPS
3046,49067,INDICATOR-GREEN24VDC
3047,49095,PRE FAB CABLE-5MM8RJ45STRAIGHTSHIELDEDMALE
3048,49157,PRE FAB CABLE-3MM8RJ45STRAIGHTSHIELDEDMALE
3049,49158,CABLE TRAY - COUPLER PLATE
3050,49177,CABLE TRAY - NUT BOLT
3051,49178,HMI-6.5INCH TOUCH 24VDC
3052,49200,HEAT SLEEVE-125DEG C7MMBLACK
3053,49250,HEAT SLEEVE-125DEG C7MMBROWN
3054,49251,HEAT SLEEVE-125DEG C7MMGREY
3055,49252,HEAT SLEEVE-125DEG C13MMBLACK
3056,49257,CABLE-4C 0.5MM2 COPPER(CU)FLEXIBLE
3057,49262,SOFTWARE-SIEMENS OPC
3058,49268,COMM MOD-RFTRANSRECEIVER
3059,49472,ENCODER-ABS+INCHOLLOW2048 PPR ENDAT01 3.6V-14V DC
3060,49530,FUSE HOLDER- PANEL MOUNT200A58VDC
3061,49631,CONTROLLER-0.050KW24V DC
3062,49632,WIREHARNESS CIRCUIT
3063,49708,WIREHARNESS CIRCUIT
3064,49709,MCCB-4P200 AMP
3065,49786,TERMINAL COVER
3066,49787,LUG-COPPER(CU)PIN 70MM2
3067,49788,CABLE-1C70MM2.BLUECOPPER(CU)FLEXIBLE
3068,49790,BRAKING RESISTOR - 1KW150 OHM
3069,49940,MCCB-4P 160A
3070,49941,WIREHARNESS CIRCUIT
3071,49947,WIREHARNESS CIRCUIT
3072,49948,EXTERNAL BAYING CONNECTORS
3073,49949,PRE FAB CABLE-0.4MM8RJ45STRAIGHTSHIELDEDMALE
3074,49959,ENCLOSURE-180X200X70WALL MOUNT
3075,50053,SENSOR-REFLECTIVEPNP10M
3076,50056,SENSOR-REFLECTIVEPNP20M
3077,50063,BARCODE TAPE- 320M 1D
3078,50064,CURRENT COLLECTOR-1P 30A
3079,50065,CURRENT COLLECTOR-1P 30A
3080,50066,BUSBAR-5P 308 MTRS 90A
3081,50198,ENCLOSURE-HOOTER
3082,50292,SENSOR-REFLECTIVEPNP6M
3083,50293,HMI-15.6INCH TOUCH 24VDC
3084,50296,VISION-AREA1204 X 960MONOCHROMETCP/IP/PN/ ENET/IP24VDC
3085,50339,CONNECTOR-10PMALE6A0.5SQMMLIGHT GREY
3086,50340,CONNECTOR-10PFEMALE6A0.5SQMMLIGHT GREY
3087,50341,SENSOR-THROUGH BEAMPNP35M
3088,50357,CABLE- 5G6MM2GREYCOPPERFLEXIBLE
3089,50358,CABLE-1CX12AWGBNCUNON FLEXIBLE
3090,50421,CABLE TRAY- SEPARATOR
3091,50422,PRE FAB CABLE-2MM12FREEANGLEFEMALEBLACK
3092,50424,PRE FAB CABLE-2MM8FREEANGLEFEMALEBLACK
3093,50425,CABLE- 5G35MM2GREYCOPPERFLEXIBLE
3094,50426,CABLE TRAY-50X54
3095,50427,WEIGH MODULE-LOAD CAPACITY 50 KG  230VAC
3096,50461,BUSBAR- SHEATH CUTTER
3097,50462,UPS-1KVA  1PH
3098,50482,MCB-1P1A
3099,50661,HEAT SLEEVE-125DEG C13MMGREY
3100,50704,CABLE TRAY-200X54
3101,50705,LEGEND-AL ENGRAVED 22.5MM ID UPS IND
3102,50706,HEAT SLEEVE-125DEG C13MMBROWN
3103,50736,END BRACKET FOR TERMINAL BLOCK
3104,50854,LEGEND-AL ENGRAVED 22.5MM ID RESET PB
3105,50855,LEGEND-AL ENGRAVED 22.5MM ID Y PHASE IND
3106,50856,LEGEND-AL ENGRAVED 22.5MM ID B PHASE IND
3107,50857,CONTROLLER-24V DC
3108,50860,LEGEND-AL ENGRAVED 22.5MM ID ACK PB
3109,50880,LEGEND-AL ENGRAVED 22.5MM ID R PHASE IND
3110,50888,LEGEND-AL ENGRAVED 22.5MM ID 24V IND
3111,50889,LEGEND-AL ENGRAVED 22.5MM ID 220V IND
3112,50890,LEGEND-AL ENGRAVED 22.5MM ID FAULT IND
3113,50893,LEGEND-AL ENGRAVED 22.5 MM ID 70 MM OD EMG PB
3114,50894,LEGEND-AL ENGRAVED 22.5 MM ID MANUAL/AUTO SS
3115,50895,NAME PLATE-SS. ENGRAVED 150WX50H SKYRON CP
3116,50896,NAME PLATE-SS. ENGRAVED 100WX40H SKYRON HMIP
3117,50897,NAME PLATE-SS. ENGRAVED 100WX40H SKYRON IOP
3118,50898,BARCODE SCANNER-LASERFIXED1D
3119,50965,MCCB - 4P 100 A
3120,50966,BRAKING RESISTOR - 8 KW 25 OHM
3121,50967,POWER MODULE- DRIVE15 KW 415V AC 32 A
3122,50968,TERMINAL BLOCKS-SINGLE DECKER(SD)10 SQMM SCREW
3123,50969,BUSBAR - POWER RAIL 2 MTR 7 POLE 120 A
3124,50971,BARCODE TAPE-50M1D
3125,50979,CABLE-2 X 4MM2GREY
3126,50990,PANEL LIGHT - WHITE 5 WATT 230 V AC
3127,50991,CABLE- 1G0.25MM2ORANGECOPPERFLEXIBLE
3128,50992,CABLE- 1G0.75MM2BLACKCOPPERFLEXIBLE
3129,51048,INTERFACE MODULE - IO LINK MINI TYPE B USB 24VDC
3130,51053,FUSE-CARTIDGE 0.5A 250V AC
3131,51055,DISTRIBUTION(DB)0.14 SQMM - 4 SQMMPUSH
3132,51084,FUSE-CARTIDGE 6.3A 250V AC
3133,51085,HUB SWITCH-UNMANAGED236 X 27 X 102 8 PORT1GBPS220V AC
3134,51086,70
3135,51115,CABLE TRAY-75X50X1.2
3136,51121,SPECIAL MOTOR-SERVO&CONTROLLER0.1KW48V DC + SERVO&CONTROLLER0.2KW48V DC
3137,51127,LEGEND-SS ENGRAVED 30X12MM STOP PB
3138,51256,LEGEND-SS ENGRAVED 30X12MM OFF/ON SS
3139,51260,LEGEND-SS ENGRAVED 30X12MM A/M/B SS
3140,51261,LEGEND-SS ENGRAVED 30X12MM RESET PB
3141,51262,LEGEND-SS ENGRAVED 30X12MM BUZZER IND
3142,51263,LEGEND-SS ENGRAVED 30X12MM DEBUG-1 DBG
3143,51264,LEGEND-SS ENGRAVED 30X12MM DEBUG-2 DBG
3144,51265,LEGEND-SS ENGRAVED 30X12MM DEBUG-3 DBG
3145,51267,LEGEND-SS ENGRAVED 30X12MM ACK PB
3146,51269,LEGEND-SS ENGRAVED 30X12MM BRK-RLS CNTR
3147,51270,LEGEND-SS ENGRAVED 45X18MM MAN/AUTO SS
3148,51273,LEGEND-SS ENGRAVED 45X18MM DOCKED IND
3149,51274,LEGEND-SS ENGRAVED 45X18MM PHASE-OK IND
3150,51275,LEGEND-SS ENGRAVED 45X18MM EXT-CHARGECNTR
3151,51282,SENSOR-LASER 200-3000 MM
3152,51397,MOUNTING BRACKET-DISTANCE SENSOR
3153,51398,ENCLOSURE-ISOLATOR SWITCH300X450X204MMWALL MOUNT
3154,51399,CONNECTOR-M124 PINSFEMALE
3155,51402,CONTACTOR-SINGLE POLE100A12V
3156,51528,ENCLOSURE - PUSHBUTTON BOX 68X196X62 WALL MOUNT
3157,51533,CABLE GLAND - EXPLOSION PROOF CABLE M32
3158,51555,HUB SWITCH-UNMANAGED55X145X31MM8 PORT24 DC
3159,51613,CABLE GLAND - EXPLOSION PROOF CABLE M25
3160,51616,CABLE GLAND - EXPLOSION PROOF CABLE M16
3161,51635,SENSOR - RCV + TRNSFR SIDE ON
3162,51650,PRE FAB CABLE-0.6M M12 M12STRAIGHTSHIELDEDFEMALE
3163,51710,ENCLOSURE-JUNCTION BOXWALL MOUNT
3164,51711,PRE FAB CABLE-0.4M M12 M12STRAIGHTSHIELDEDFEMALE
3165,51712,CONTROLLER-0.006KW3PHASE240VAC
3166,51714,INTERFACE MODULE-WEIGHETHERNET IP
3167,51760,WEIGH MODULE-50KG20VAC/DC
3168,51763,WEIGH MODULE-300KG20VAC/DC
3169,51765,REGENERATIVE UNIT-120OHM RESISTIVE
3170,51854,CONTROLLER- 1.5KW 3PHASE 323 TO 528V AC
3171,51933,ISOLATOR SWITCH - 12A
3172,51934,PRE FAB CABLE - 2.5M BS 1363 PLUG IEC 320 C13 STRAIGHT
3173,51959,COMM MOD - TRANSMITTER 120M
3174,52113,COMM MOD - RECEIVER RS485 120M
3175,52114,PRE FAB CABLE - WIRE HARNESS NON SHEILDED
3176,52115,PRE FAB CABLE - WIRE HARNESS NON SHEILDED
3177,52131,PLC CPU- PNP150KBPROFINET24V
3178,52232,CABLE TRAY-100X75X1.2
3179,52234,CABLE TRAY-300X100X1.2
3180,52275,CABLE TRAY-200X75X1.2
3181,52276,CABLE TRAY END CAP-200X75X1.2
3182,52278,CABLE TRAY END CAP-100X75X1.2
3183,52279,LUG FEMALE 6-4 SQMM
3184,52282,CABLE TRAY END CAP-300X100X1.2
3185,52432,DIN RAIL POWER SUPPLY
3186,52465,ENCLOSURE-PDP 2100X1100X450 FLOOR MOUNT
3187,52469,ENCLOSURE-PDP 1550X1900X400 FLOOR MOUNT
3188,52472,ENCLOSURE-ISOLATOR SWITCH145X250X135MMWALL MOUNT
3189,52476,CABLE-4GX4MM2GREYCUFLEXIBLE
3190,52487,SENSOR-RFID 12 MM
3191,52510,LEGEND-AL ENGRAVED 22.5MM ID X+/Y+ PB
3192,52511,LEGEND-AL ENGRAVED 22.5MM ID X-/Y- PB
3193,52512,LEGEND-AL ENGRAVED 22.5MM ID MANUAL OPERATION IND
3194,52513,LEGEND-AL ENGRAVED 22.5 MM ID X/OFF/Y SS
3195,52516,CABLE TRAY-50X25X1.2
3196,52517,CABLE TRAY END CAP-50X25X1.2
3197,52520,CONNECTOR-M12 STRAIGHT 5 PINS MALE A CODE 60MM BLACK
3198,52535,TERMINAL BLOCKS-DISTRIBUTION(DB)4 SQMMPUSH
3199,52536,NAME PLATE-AL ENGRAVED 30WX12HDEBUG PORT
3200,52537,NAME PLATE-AL ENGRAVED 30WX12HTEMP. DISPLAY
3201,52635,CABLE-5GX6MM2GREYCUFLEXIBLE
3202,52636,CONTACTOR SINGLE POLE 150A 24V
3203,52642,CONTACTOR SINGLE POLE 150A 48V
3204,52644,ENCLOSURE-PUSHBUTTON350X350X165MMWALL MOUNT
3205,52645,CABLE-3GX1.5MM2GREYCUFLEXIBLE
3206,52656,CABLE-4GX1.5MM2GREYCUFLEXIBLE
3207,52657,RELAY-SSR 1CH 24V DC
3208,52704,USB SOCKET (CHARGER)-DOUBLE3A11WWHITE
3209,52713,CONTROLLER- 22KW 3PHASE 400VAC
3210,52714,CONTROLLER- 1.5KW 3PHASE 480V
3211,52716,SAFETY MODULE-OUTPUT COMPACT 24VDC
3212,52718,PRE FAB CABLE-5MM12FREEANGLEFEMALEBLACK
3213,52742,UPS-20KVA3P
3214,52758,BATTERY-12V 26AH NONE
3215,52759,ISOLATOR SWITCH- 3P 80A
3216,52788,UPS-160KVA3P
3217,52840,BATTERY-12V 150AH NONE
3218,52841,TIMER-OFF DELAY TIMER
3219,52865,INTERFACE MODULE- REMOTE ETHERNET 24VDC
3220,52866,LINEAR ACTUATOR
3221,52869,LUG-COPPERRING25MM2
3222,52894,INTERFACE MODULE- PLC 240VAC
3223,52895,BASE RACK- PLC
3224,52897,E-STOP- LED SELF MONTORING 2CH
3225,52899,CABLE-5GX35MM2GREYALFLEXIBLE
3226,52900,CABLE-5GX50MM2GREYALFLEXIBLE
3227,52901,PCB-5G MODULE
3228,52902,POWER SOCKET-FEMALE5 PIN6A
3229,52925,ENCLOSURE-300WX300HX210DMASWALL MOUNT
3230,52961,MOTOR-PMSM1KW48V
3231,52969,MOTOR-PMSM0.2KW48V
3232,53010,PRE FAB CABLE-5000MMM12M12STRAIGHTNON-SHIELDEDMALE
3233,53089,PRE FAB CABLE-5000MMM12FREESTRAIGHTNON-SHIELDEDMALE
3234,53148,PRE FAB CABLE-5000MMM12M12STRAIGHTNON-SHIELDEDMALE
3235,53157,ENCLOSURE-PUSHBUTTON218X398X135MMWALL MOUNT
3236,53160,PRE FAB CABLE-1MRJ45RJ45STRAIGHTSHIELDEDMALE
3237,53173,ENCLOSURE-JUNCTION BOX350X350X165MMWALL MOUNT
3238,53176,SERVER- 4.4GHZ64 GB 500 GB 240 V AC
3239,53177,SERVER- 4.4GHZ96 GB 2 TB 240 V AC
3240,53179,COMM MOD-WIFICLIENT ETH
3241,53180,ENCLOSURE-JUNCTION BOX400X400X220MMWALL MOUNT
3242,53410,PVC FERRULE TUBE-0.50MM2 WIREWHITE
3243,53478,PVC FERRULE TUBE-1MM2 WIREWHITE
3244,53479,PVC FERRULE TUBE -2.50 SQMM WIRE WHITE
3245,53483,CONNECTOR - STRAIGHT 3 PIN MALE INDUSTRIAL
3246,53507,CABLE-8C X 0.25MM2COPPER
3247,53549,IPC-BOX SATA SSD 8GB I3 GEN
3248,53550,IPC-BOX SATA SSD 16GB I5 GEN
3249,53611,LEGEND-SS ENGRAVED 30X12MM A/F-ON/B SS
3250,53614,CHARGER - 24V40A
3251,53636,PRE FAB CABLE-2.7M6P D SHAPE 6P D SHAPE STRAIGHT MALE
3252,53707,ENCLOSURE-PDP 2275X2400X400 FLOOR MOUNT
3253,53746,CONNECTOR
3254,53751,INDICATOR-GREEN 24VAC/DC
3255,53753,AC/DC POWER SUPPLY SINGLE-OUT 24V 5A
3256,53767,WIRE CLAMP - 30MM
3257,53772,LUG-CUSTRAIGHT35 SQMM
3258,53773,ANTENNA-CABLE 250MM
3259,53791,FUSE TERMINAL BLOCKS-SD 4 SQMM SCREW
3260,53795,INTERFACE MODULE - WEIGH 1AO 24V DC
3261,53862,LUG - COPPER 4MM2 -6MM2
3262,53864,SENSOR-INDUCTIVEPNP 4MM
3263,53921,SENSOR-INDUCTIVEPNPSENSING RANGE-8MM
3264,53922,SENSOR-PHOTOELECTRICPNPSENSING RANGE-10M
3265,53986,ISOLATOR SWITCH-4P32A
3266,53987,INDICATOR-GREEN24V
3267,53988,INDICATOR-YELLOW24V
3268,53989,INDICATOR-WHITE24V
3269,53990,INDICATOR-BLUE24V
3270,53991,INDICATOR-GREEN24V
3271,53993,TRANSFORMER-200A TO 5A
3272,53998,INDICATOR-BLUE24V
3273,53999,INDICATOR-YELLOW24V
3274,54000,INDICATOR-WHITE24V
3275,54001,ESTOP-NON LEDNORMAL1/2 CH
3276,54002,ESTOP-NON LEDNORMAL1/2 CH
3277,54003,SELECTOR SWITCH-KEY 2 STAY
3278,54004,SELECTOR SWITCH-KEY3 STAY
3279,54005,PUSH BUTTON-2NORED
3280,54006,PUSHBUTTON-2NOGREEN
3281,54007,PUSHBUTTON-BLUE2NO
3282,54014,CURRENT TRANSDUCER- -500 TO +500 CAN DATA OUTPUT 12V DC
3283,54065,SERVO MOTOR 750W 220VAC WITH BRAKE
3284,54084,SERVO MOTOR 750W 220VAC WITHOUT BRAKE
3285,54088,SERVO MOTOR 100W 220VAC WITHOUT BRAKE
3286,54089,CABLE-USB TYPE C TO USB TYPE A
3287,54092,DATA MATRIX TAG
3288,54093,PROTECTIVE LAMINATE
3289,54132,ENCODER CABLE MALE CONNECTOR 5M
3290,54133,ENCODER CABLE MALE CONNECTOR 3M
3291,54172,ISOLATOR SWITCH 3P 32A
3292,54173,CABLE FOR MOTOR MALE LENGTH: 7M
3293,54174,CABLE FOR MOTOR MALE LENGTH: 10M
3294,54175,HMI 7 INCH INDUSTRIAL RESISTIVE TOUCH SCREEN 24VDC
3295,54176,ENCODER CABLE MALE CONNECTOR 7M
3296,54177,LINE FILTER- 250VAC 6A
3297,54180,FEMALE CONNECTOR M8 3-PIN STRAIGHT 5M SENSOR CABLE
3298,54181,ENCODER CABLE MALE CONNECTOR 10M
3299,54182,CABLE FOR MOTOR MALE LENGTH: 3M
3300,54183,BATTERY- 3.6 V 2.4AH UL
3301,54185,RCCB 2 POLE 32A
3302,54225,ENCLOSURE-CUSTOMIZE 280X90X62 MM WALL MOUNT
3303,54309,PLC-16 DI/DO PNP 24VDC
3304,54310,ESTOP- 2 NC 1NO SURFACE MOUNT HOUSING
3305,54377,REGENERATIVE UNIT-0.5KW40 OHM
3306,54378,END CLAMP- TERMINALS
3307,54379,ENCLOSURE- WHD: 600X1200X300 MM WITH MOUNTING PLATE
3308,54380,HEAT SHRINKABLE TUBE
3309,54383,EARTHING TERMINAL BLOCKS- SINGLE DECKER(SD) 4 SQ. MMSCREW
3310,54518,BATTERY-48V10AHUL2271
3311,54572,CABLE-4GX50MM2GREYCUFLEXIBLE
3312,54622,SHORTING LINK - 5 WAY INSULATED GREY
3313,54674,MONITOR - 54.6 INCH100 TO 240V AC
3314,54681,IPC-DIN RAIL MOUNT32GB FLASH4GBRAMBCMARM CORTEX24VDC
3315,54719,WEIGH MODULE-300KG5 TO 15 V DC
3316,54856,HMI-7 INCH TOUCH 100-240 VACDC ACTIVE SWITCHING;12V DC-OUT
3317,54861,CABLE- FOR MOTOR MALE LENGTH: 5M WITHOUT BRAKE
3318,54966,MOUNTING BRACKET - LIDAR
3319,55025,CONNECTOR-20PINMALEBLACK
3320,55073,CABLE- 1CX1.0MM<POW2> BLACKCOPPERNON FLEXIBLEUL CERTIFIED
3321,55164,ANTENNA - OMNIDIRECTIONAL 433MHZ
3322,55165,ANTENNA - OMNIDIRECTIONAL 433MHZ
3323,55166,COMM MOD - RECEIVER
3324,55167,COMM MOD - TRANSMITTER
3325,55168,CHARGER - 7.5VDC
3326,55993,CONTROLLER-24V DC
3327,55994,CONTROLLER-24V DC
3328,56001,CONNECTOR-3PFEMALE10A1.5 MM2LICHTGRAU
