,SUPPLIER_CODE,ITEM_CODE,PART_DESCRIPTION,ITEM_NAME,SUPPLIER_NAME,PRICE_mean,PRICE_min,PRICE_max,DAYS_TAKEN_TO_DELIVER_mean,DAYS_TAKEN_TO_DELIVER_min,DAYS_TAKEN_TO_DELIVER_max,FAULTED_PARTS_RATE_mean,FAULTED_PARTS_RATE_min,FAULTED_PARTS_RATE_max,CERTIFICATIONS
379,VD424465,WEN4372,6-axis robotic arm,Robotic Arm,Wenglor Sensoric India Private Limited,912.1142857142858,721.83,1035.91,49.74285714285714,4,100,0.07666579375597699,0.0,1.0,"['Europe', 'US', 'Australia', 'Asia', 'India', 'Canada']"
380,VD424465,WEN5764,Precision stepper motor with feedback,Stepper Motor,Wenglor Sensoric India Private Limited,3116.7310447761197,2578.66,3814.52,53.492537313432834,4,99,0.0472869257854109,0.0,1.0,"['US', 'Canada', 'Asia', 'India']"
381,VD424465,WEN5777,Variable Frequency Drive for motor control,VFD Drive,Wenglor Sensoric India Private Limited,1481.8836923076924,1205.85,1792.29,53.87692307692308,3,100,0.028472238862367164,0.0,1.0,"['US', 'Canada', 'Europe']"
382,VD424465,WEN6280,Pneumatic gripper for robotic arms,Gripper,Wenglor Sensoric India Private Limited,650.8754838709677,526.34,781.07,51.193548387096776,5,100,0.02836979324171404,0.0,0.099644128113879,"['India', 'Canada']"
383,VD424465,WEN7432,High-precision pressure sensor,Pressure Sensor,Wenglor Sensoric India Private Limited,2005.975344827586,1605.37,2349.19,50.13793103448276,5,100,0.0312918995386043,0.0,1.0,"['Asia', 'Australia', 'US', 'Europe', 'Canada']"
384,VD424465,WEN7490,SPDT relay switch for automation,10A Relay Switch,Wenglor Sensoric India Private Limited,2238.797674418605,1830.9,2738.19,45.81395348837209,9,93,0.03830296470251245,0.0,1.0,"['India', 'US']"
385,VD424465,WEN7913,Modular PLC for automation,PLC Controller,Wenglor Sensoric India Private Limited,4027.9663333333333,3158.23,4725.59,45.61666666666667,4,100,0.039820114250880646,0.0,1.0,"['Europe', 'Australia']"
386,VD424465,WEN9153,Inductive proximity sensor,Proximity Sensor,Wenglor Sensoric India Private Limited,4603.705263157895,3731.0,5563.31,53.6140350877193,3,97,0.01167404215253888,0.0,0.09836065573770492,"['Asia', 'India', 'Australia', 'Europe', 'Canada']"
387,VD424465,WEN9540,Compact 3D printer for prototyping,3D Printer,Wenglor Sensoric India Private Limited,4107.4409375,3359.43,4865.64,57.46875,3,90,0.04696889463917531,0.0,1.0,"['India', 'Asia', 'US', 'Europe', 'Australia', 'Canada']"
388,VD424465,WEN9554,High-precision 10K resistor,Resistor,Wenglor Sensoric India Private Limited,4607.342580645161,3649.37,5294.06,53.12903225806452,3,93,0.016995669751354428,0.0,0.09905660377358491,"['US', 'Europe', 'Asia', 'Canada', 'Australia']"
389,VD424465,WEN9663,RTD temperature sensor,Temperature Sensor,Wenglor Sensoric India Private Limited,3667.5885714285714,2968.41,4437.81,52.89795918367347,5,100,0.10009021086900086,0.0,1.0,"['US', 'Asia']"
390,VD427107,SIR1573,Modular PLC for automation,PLC Controller,SIR Societ Italiana Riduttori Srl,1086.5449206349206,885.34,1307.25,48.111111111111114,4,98,0.027701931178379186,0.0,1.0,"['Europe', 'Australia', 'India', 'Canada', 'Asia', 'US']"
391,VD427107,SIR1755,6-axis robotic arm,Robotic Arm,SIR Societ Italiana Riduttori Srl,3426.28358974359,2762.02,4087.01,44.23076923076923,4,90,0.012153281997551791,0.0,0.1,['Australia']
392,VD427107,SIR1791,Compact DC motor with high torque,12V DC Motor,SIR Societ Italiana Riduttori Srl,4370.992037037037,3522.34,5216.23,58.77777777777778,4,100,0.0395577449786452,0.0,1.0,"['Canada', 'India', 'Australia', 'Europe', 'Asia', 'US']"
393,VD427107,SIR2824,Variable Frequency Drive for motor control,VFD Drive,SIR Societ Italiana Riduttori Srl,3735.28375,3053.79,4564.41,51.07142857142857,3,99,0.02974265874650541,0.0,1.0,"['Australia', 'Europe', 'US', 'India', 'Asia']"
394,VD427107,SIR4374,High-speed servo motor driver,Servo Motor Driver,SIR Societ Italiana Riduttori Srl,1655.225283018868,1317.04,1918.5,49.79245283018868,4,99,0.07885057457114256,0.0,1.0,"['Canada', 'US']"
395,VD427107,SIR4919,Compact 3D printer for prototyping,3D Printer,SIR Societ Italiana Riduttori Srl,585.799756097561,464.42,694.9,50.146341463414636,4,100,0.01271888314208409,0.0,0.0990990990990991,"['Asia', 'US', 'Canada', 'Europe']"
396,VD427107,SIR6191,24V DC power supply,Power Supply,SIR Societ Italiana Riduttori Srl,3574.1720588235294,3014.68,4338.94,52.14705882352941,11,99,0.014840912705289961,0.0,0.09649122807017543,"['Europe', 'US', 'Asia', 'India', 'Canada']"
397,VD427107,SIR7298,SPDT relay switch for automation,10A Relay Switch,SIR Societ Italiana Riduttori Srl,3361.342558139535,2728.98,4047.45,51.74418604651163,4,100,0.0386320418153387,0.0,1.0,"['Asia', 'Canada', 'India', 'US', 'Australia', 'Europe']"
398,VD427107,SIR7657,Industrial control cabinet with locks,Control Cabinet,SIR Societ Italiana Riduttori Srl,1484.912857142857,1190.29,1736.99,59.339285714285715,5,99,0.016695187125466086,0.0,0.09923664122137404,['Australia']
399,VD427107,SIR7878,Inductive proximity sensor,Proximity Sensor,SIR Societ Italiana Riduttori Srl,176.1126,140.4,209.06,54.08,5,100,0.035470684858337244,0.0,1.0,"['Australia', 'Europe']"
400,VD427107,SIR8220,Precision stepper motor with feedback,Stepper Motor,SIR Societ Italiana Riduttori Srl,3927.4224561403507,3141.59,4669.35,47.3859649122807,3,97,0.042649641466536645,0.0,1.0,"['Canada', 'US', 'India', 'Australia']"
401,VD427107,SIR8402,High-precision pressure sensor,Pressure Sensor,SIR Societ Italiana Riduttori Srl,1940.8169811320756,1574.36,2295.21,53.905660377358494,3,100,0.01829061898694571,0.0,0.09782608695652174,"['Asia', 'Australia']"
402,VD427107,SIR8498,Pneumatic gripper for robotic arms,Gripper,SIR Societ Italiana Riduttori Srl,4796.89475,3988.27,5775.32,55.0,6,100,0.008289258449512314,0.0,0.09917355371900827,"['Canada', 'India']"
403,VD427107,SIR8859,High-precision 10K resistor,Resistor,SIR Societ Italiana Riduttori Srl,282.3345714285714,235.87,338.15,54.48571428571429,6,97,0.014750079970757406,0.0,0.09606986899563319,"['US', 'Canada', 'Australia', 'India', 'Europe', 'Asia']"
404,VD427107,SIR9907,RTD temperature sensor,Temperature Sensor,SIR Societ Italiana Riduttori Srl,425.64966666666663,342.21,503.87,53.63333333333333,6,98,0.07625767568127081,0.0,1.0,"['Asia', 'India', 'US']"
405,VD439383,RAJ1766,High-precision 10K resistor,Resistor,RAJPRIYA INSTRUMENTS & CONTROLS,4815.909375,3850.49,5736.59,53.875,6,99,0.058353261158055114,0.0,1.0,"['US', 'Australia', 'Canada', 'India']"
406,VD439383,RAJ3613,Pneumatic gripper for robotic arms,Gripper,RAJPRIYA INSTRUMENTS & CONTROLS,369.12617647058823,302.35,439.44,52.55882352941177,7,90,0.039110126193224674,0.0,1.0,['Australia']
407,VD439383,RAJ4041,High-precision pressure sensor,Pressure Sensor,RAJPRIYA INSTRUMENTS & CONTROLS,4894.80701754386,3825.04,5693.35,50.50877192982456,3,100,0.05477093390602153,0.0,1.0,"['US', 'Asia', 'Canada', 'Europe', 'India', 'Australia']"
408,VD439383,RAJ4572,Industrial control cabinet with locks,Control Cabinet,RAJPRIYA INSTRUMENTS & CONTROLS,3401.641666666667,2744.85,4039.49,59.95,4,100,0.034808034935671923,0.0,1.0,['Global Certification']
409,VD439383,RAJ4768,24V DC power supply,Power Supply,RAJPRIYA INSTRUMENTS & CONTROLS,104.71979166666667,85.57,127.78,51.083333333333336,5,96,0.02076221560614411,0.0,0.09947643979057591,"['Europe', 'Canada', 'Australia', 'US', 'India', 'Asia']"
410,VD439383,RAJ5559,Variable Frequency Drive for motor control,VFD Drive,RAJPRIYA INSTRUMENTS & CONTROLS,2200.9983673469387,1834.29,2630.48,50.30612244897959,3,100,0.060983856451102186,0.0,1.0,['India']
411,VD439383,RAJ6128,Compact 3D printer for prototyping,3D Printer,RAJPRIYA INSTRUMENTS & CONTROLS,4635.516153846154,3739.02,5535.96,53.1025641025641,3,94,0.04963122491419076,0.0,1.0,"['Canada', 'Europe', 'India', 'Asia']"
412,VD439383,RAJ6868,Precision stepper motor with feedback,Stepper Motor,RAJPRIYA INSTRUMENTS & CONTROLS,2910.558490566038,2407.27,3528.99,47.0,4,99,0.029661971235845217,0.0,1.0,['India']
413,VD439383,RAJ6995,Modular PLC for automation,PLC Controller,RAJPRIYA INSTRUMENTS & CONTROLS,2597.2656603773585,2082.47,3104.08,47.698113207547166,3,93,0.011656195880212794,0.0,0.09900990099009901,"['Australia', 'US']"
414,VD439383,RAJ7244,Compact DC motor with high torque,12V DC Motor,RAJPRIYA INSTRUMENTS & CONTROLS,3194.049615384615,2583.52,3715.23,58.09615384615385,4,100,0.010851190615713368,0.0,0.09803921568627451,"['US', 'Asia', 'Australia', 'Canada', 'India', 'Europe']"
415,VD439383,RAJ8314,SPDT relay switch for automation,10A Relay Switch,RAJPRIYA INSTRUMENTS & CONTROLS,388.60775,318.85,457.98,55.725,3,100,0.033135776355569954,0.0,1.0,"['Europe', 'Canada']"
416,VD439383,RAJ8553,RTD temperature sensor,Temperature Sensor,RAJPRIYA INSTRUMENTS & CONTROLS,313.43117647058824,253.49,376.2,48.01960784313726,3,100,0.04233257347346509,0.0,1.0,"['Canada', 'India', 'Europe', 'Asia', 'US']"
417,VD439383,RAJ9103,High-speed servo motor driver,Servo Motor Driver,RAJPRIYA INSTRUMENTS & CONTROLS,1083.4566666666667,885.09,1298.56,50.98148148148148,4,100,0.06828456482698726,0.0,1.0,"['Asia', 'Canada', 'US', 'Australia', 'Europe', 'India']"
418,VD439383,RAJ9492,Inductive proximity sensor,Proximity Sensor,RAJPRIYA INSTRUMENTS & CONTROLS,3154.898837209302,2599.87,3851.24,44.093023255813954,3,99,0.04843827119634022,0.0,1.0,"['Australia', 'US']"
419,VD439383,RAJ9901,6-axis robotic arm,Robotic Arm,RAJPRIYA INSTRUMENTS & CONTROLS,3890.031621621622,3270.57,4516.5,53.189189189189186,3,98,0.012587639140030008,0.0,0.09803921568627451,"['Asia', 'India']"
420,VD446800,M/S1376,Pneumatic gripper for robotic arms,Gripper,M/s Reliable Control Solutions Pvt Ltd,2685.8660975609755,2179.37,3175.11,49.4390243902439,3,99,0.03666780489943646,0.0,1.0,['Global Certification']
421,VD446800,M/S1529,RTD temperature sensor,Temperature Sensor,M/s Reliable Control Solutions Pvt Ltd,1233.3946,976.28,1446.07,49.26,3,100,0.015867392124108818,0.0,0.0975609756097561,"['India', 'Europe', 'Asia', 'Canada', 'US', 'Australia']"
422,VD446800,M/S2064,Modular PLC for automation,PLC Controller,M/s Reliable Control Solutions Pvt Ltd,4550.8956,3649.13,5408.0,52.68,4,98,0.05123625534013442,0.0,1.0,"['Asia', 'India', 'Australia', 'Canada', 'US']"
423,VD446800,M/S2390,Compact 3D printer for prototyping,3D Printer,M/s Reliable Control Solutions Pvt Ltd,790.437105263158,646.9,958.47,50.1578947368421,4,96,0.012625720110565569,0.0,0.09905660377358491,"['Europe', 'Canada']"
424,VD446800,M/S3567,SPDT relay switch for automation,10A Relay Switch,M/s Reliable Control Solutions Pvt Ltd,1131.757037037037,913.75,1358.44,49.851851851851855,3,100,0.050826425088829404,0.0,1.0,"['Canada', 'Asia', 'US', 'Australia']"
425,VD446800,M/S4745,Industrial control cabinet with locks,Control Cabinet,M/s Reliable Control Solutions Pvt Ltd,3909.084107142857,3244.43,4819.09,48.910714285714285,5,98,0.05248885775905487,0.0,1.0,['Asia']
426,VD446800,M/S4996,6-axis robotic arm,Robotic Arm,M/s Reliable Control Solutions Pvt Ltd,3653.915111111111,2966.35,4396.58,46.48888888888889,4,100,0.012869786985504759,0.0,0.1,"['Australia', 'US', 'Canada', 'India', 'Europe', 'Asia']"
427,VD446800,M/S5680,Precision stepper motor with feedback,Stepper Motor,M/s Reliable Control Solutions Pvt Ltd,3563.581224489796,2900.7,4262.63,57.142857142857146,4,99,0.015439725370603645,0.0,0.09954751131221719,"['Europe', 'Asia', 'Australia']"
428,VD446800,M/S5985,Variable Frequency Drive for motor control,VFD Drive,M/s Reliable Control Solutions Pvt Ltd,1996.760975609756,1597.23,2344.67,48.97560975609756,5,100,0.01633625988467178,0.0,0.1,['Europe']
429,VD446800,M/S6316,High-precision 10K resistor,Resistor,M/s Reliable Control Solutions Pvt Ltd,2394.103090909091,1939.71,2895.91,52.2,3,99,0.031328258715774264,0.0,1.0,"['Canada', 'Asia', 'US', 'India', 'Europe']"
430,VD446800,M/S7411,Compact DC motor with high torque,12V DC Motor,M/s Reliable Control Solutions Pvt Ltd,3060.8891304347826,2445.0,3646.3,51.04347826086956,3,100,0.05291893762620826,0.0,1.0,"['India', 'Europe', 'Canada', 'Asia', 'Australia', 'US']"
431,VD446800,M/S8270,Inductive proximity sensor,Proximity Sensor,M/s Reliable Control Solutions Pvt Ltd,2157.6251111111114,1755.26,2594.06,59.17777777777778,5,99,0.013859046684382552,0.0,0.1,"['India', 'Australia', 'Asia', 'Canada']"
432,VD446800,M/S8698,24V DC power supply,Power Supply,M/s Reliable Control Solutions Pvt Ltd,3760.280975609756,3011.06,4506.01,55.58536585365854,3,100,0.037779777891881236,0.0,1.0,['India']
433,VD446800,M/S8863,High-speed servo motor driver,Servo Motor Driver,M/s Reliable Control Solutions Pvt Ltd,4130.867368421053,3376.17,4882.69,48.64912280701754,4,100,0.041996657423749285,0.0,1.0,"['US', 'Australia', 'Canada']"
434,VD446800,M/S8925,High-precision pressure sensor,Pressure Sensor,M/s Reliable Control Solutions Pvt Ltd,990.8414516129031,801.25,1187.97,60.54838709677419,5,100,0.01363917152190316,0.0,0.0996309963099631,"['Asia', 'US', 'Canada']"
435,VD463262,NET1220,24V DC power supply,Power Supply,NETWORK ELECTRONICS,1668.887619047619,1378.05,1980.13,49.976190476190474,4,97,0.015942962578158106,0.0,0.1,['Canada']
436,VD463262,NET1450,Pneumatic gripper for robotic arms,Gripper,NETWORK ELECTRONICS,2443.4439583333333,1938.99,2906.24,48.916666666666664,5,99,0.014926149728804336,0.0,0.09767441860465116,"['Australia', 'Asia', 'US', 'India', 'Canada']"
437,VD463262,NET1919,High-speed servo motor driver,Servo Motor Driver,NETWORK ELECTRONICS,4597.2203125,3707.49,5502.08,49.53125,8,100,0.03569592569911948,0.0,1.0,"['Europe', 'Asia', 'US', 'Canada', 'India']"
438,VD463262,NET2373,RTD temperature sensor,Temperature Sensor,NETWORK ELECTRONICS,4651.395689655173,3680.47,5479.84,53.6551724137931,3,100,0.10008903674131839,0.0,1.0,"['Europe', 'Australia', 'Asia', 'US', 'India']"
439,VD463262,NET2743,Inductive proximity sensor,Proximity Sensor,NETWORK ELECTRONICS,167.58425925925926,136.49,198.31,51.31481481481482,4,99,0.03038299759369859,0.0,1.0,['Canada']
440,VD463262,NET3012,Precision stepper motor with feedback,Stepper Motor,NETWORK ELECTRONICS,4437.926,3575.55,5259.33,50.85,5,99,0.04687709914196039,0.0,1.0,"['Europe', 'Australia', 'US', 'India']"
441,VD463262,NET3367,Variable Frequency Drive for motor control,VFD Drive,NETWORK ELECTRONICS,3097.484411764706,2453.6,3658.18,51.80882352941177,3,100,0.031603345901708865,0.0,1.0,"['Asia', 'US', 'Canada', 'India', 'Europe', 'Australia']"
442,VD463262,NET4519,Compact DC motor with high torque,12V DC Motor,NETWORK ELECTRONICS,2721.2619047619046,2195.19,3229.46,50.492063492063494,5,100,0.06352479817513201,0.0,1.0,"['India', 'Asia', 'Australia', 'US', 'Canada', 'Europe']"
443,VD463262,NET4630,High-precision 10K resistor,Resistor,NETWORK ELECTRONICS,3017.220652173913,2520.26,3677.91,59.5,7,100,0.03323351685462346,0.0,1.0,"['Canada', 'Australia', 'US']"
444,VD463262,NET5219,SPDT relay switch for automation,10A Relay Switch,NETWORK ELECTRONICS,4683.335681818182,3878.58,5626.83,53.97727272727273,6,99,0.01816919487004416,0.0,0.1,"['Asia', 'Europe', 'India', 'Canada', 'Australia']"
445,VD463262,NET5663,Compact 3D printer for prototyping,3D Printer,NETWORK ELECTRONICS,801.4328571428572,662.8,977.77,54.114285714285714,5,98,0.042259501067462894,0.0,1.0,"['Europe', 'US', 'Australia', 'Asia', 'India', 'Canada']"
446,VD463262,NET6666,Modular PLC for automation,PLC Controller,NETWORK ELECTRONICS,493.27476190476193,396.59,591.81,46.888888888888886,3,100,0.013788937080476996,0.0,0.1,"['US', 'Canada', 'Europe', 'Asia', 'Australia']"
447,VD463262,NET7302,High-precision pressure sensor,Pressure Sensor,NETWORK ELECTRONICS,989.2017543859649,818.39,1223.06,49.94736842105263,4,100,0.028912096653543707,0.0,1.0,"['Canada', 'Europe']"
448,VD463262,NET9749,6-axis robotic arm,Robotic Arm,NETWORK ELECTRONICS,2158.01358974359,1792.26,2613.1,60.05128205128205,6,100,0.016846323554533544,0.0,0.0963855421686747,"['India', 'Canada', 'Asia']"
449,VD463262,NET9931,Industrial control cabinet with locks,Control Cabinet,NETWORK ELECTRONICS,3888.9293150684935,3139.4,4653.01,56.24657534246575,3,100,0.05794732946420294,0.0,1.0,"['US', 'Europe', 'India', 'Asia']"
450,VD485133,MOV1520,Inductive proximity sensor,Proximity Sensor,Movella Technologies B V,2275.5809433962263,1846.13,2693.14,54.113207547169814,3,98,0.0381060171333215,0.0,1.0,"['Australia', 'Canada', 'Europe', 'Asia']"
451,VD485133,MOV2130,Compact 3D printer for prototyping,3D Printer,Movella Technologies B V,3731.791794871795,2946.03,4396.6,53.61538461538461,4,98,0.038803781398483735,0.0,1.0,['Global Certification']
452,VD485133,MOV2403,6-axis robotic arm,Robotic Arm,Movella Technologies B V,1163.9545833333334,952.11,1396.18,51.9375,5,100,0.015178437438027484,0.0,0.1,"['Australia', 'Canada', 'India', 'Asia', 'US']"
453,VD485133,MOV2436,RTD temperature sensor,Temperature Sensor,Movella Technologies B V,3768.494318181818,2990.64,4446.37,53.15909090909091,4,97,0.0159665900309601,0.0,0.09803921568627451,['Australia']
454,VD485133,MOV2998,24V DC power supply,Power Supply,Movella Technologies B V,2117.4453488372096,1773.42,2618.86,48.51162790697674,4,100,0.01050605183640056,0.0,0.09844559585492228,"['Canada', 'Australia', 'Asia']"
455,VD485133,MOV3426,Modular PLC for automation,PLC Controller,Movella Technologies B V,2904.0937777777776,2328.64,3454.55,45.06666666666667,3,99,0.03315896633006086,0.0,1.0,"['Asia', 'Canada', 'India', 'Australia', 'US']"
456,VD485133,MOV4137,Pneumatic gripper for robotic arms,Gripper,Movella Technologies B V,2565.308039215686,2067.5,3026.66,49.05882352941177,3,100,0.0655402524615808,0.0,1.0,"['Canada', 'Europe']"
457,VD485133,MOV4752,High-precision 10K resistor,Resistor,Movella Technologies B V,384.5255263157895,319.97,468.32,55.10526315789474,3,98,0.01633445392890162,0.0,0.09734513274336283,"['Europe', 'Australia', 'Canada', 'India', 'Asia']"
458,VD485133,MOV5016,High-precision pressure sensor,Pressure Sensor,Movella Technologies B V,117.50302325581396,94.04,140.43,57.53488372093023,3,100,0.034859238969077715,0.0,1.0,"['Europe', 'India']"
459,VD485133,MOV5935,Compact DC motor with high torque,12V DC Motor,Movella Technologies B V,4551.79641509434,3758.34,5613.51,43.15094339622642,3,97,0.01815084944327483,0.0,0.09836065573770492,['US']
460,VD485133,MOV7962,SPDT relay switch for automation,10A Relay Switch,Movella Technologies B V,2910.7875,2350.81,3404.3,46.875,8,100,0.014725161039771784,0.0,0.0963855421686747,"['US', 'Europe', 'India', 'Asia']"
461,VD485133,MOV8322,High-speed servo motor driver,Servo Motor Driver,Movella Technologies B V,1284.2252,1010.46,1503.24,52.84,3,94,0.0751450877758556,0.0,1.0,"['Europe', 'Canada', 'Australia', 'US', 'India', 'Asia']"
462,VD485133,MOV8490,Industrial control cabinet with locks,Control Cabinet,Movella Technologies B V,1992.2606382978724,1584.45,2310.86,56.297872340425535,4,97,0.04100329268809105,0.0,1.0,"['Australia', 'Europe', 'Asia', 'India', 'Canada', 'US']"
463,VD485133,MOV8951,Precision stepper motor with feedback,Stepper Motor,Movella Technologies B V,732.9270588235294,593.9,871.2,56.1764705882353,3,98,0.02291366207998694,0.0,0.0990990990990991,"['Europe', 'Asia', 'India', 'Australia', 'US', 'Canada']"
464,VD485133,MOV9774,Variable Frequency Drive for motor control,VFD Drive,Movella Technologies B V,2135.6878260869566,1761.71,2534.75,50.08695652173913,3,99,0.07992169592768308,0.0,1.0,"['Asia', 'Canada', 'Europe', 'Australia']"
465,VD492539,APC2478,Compact 3D printer for prototyping,3D Printer,APC SWITCHGEARS & CONTROLS,4320.6759999999995,3679.13,5195.31,54.13333333333333,6,100,0.056867993913232585,0.0,1.0,['India']
466,VD492539,APC3196,Compact DC motor with high torque,12V DC Motor,APC SWITCHGEARS & CONTROLS,1562.1366666666665,1227.23,1815.73,53.145833333333336,15,100,0.060205248328706655,0.0,1.0,"['Australia', 'Canada']"
467,VD492539,APC3254,High-precision pressure sensor,Pressure Sensor,APC SWITCHGEARS & CONTROLS,833.963137254902,698.01,1041.55,56.705882352941174,3,100,0.012472949591379782,0.0,0.1,"['Asia', 'Canada', 'US', 'Australia', 'Europe']"
468,VD492539,APC4216,6-axis robotic arm,Robotic Arm,APC SWITCHGEARS & CONTROLS,917.0473913043478,739.43,1091.95,50.97826086956522,6,96,0.018735029846094507,0.0,0.1,"['Asia', 'India']"
